model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
dt,0,"1, 2, 8, 9",0.75754,0.8,0.03796,0.04246,,"[0.81564246, 0.75977654, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 2, 8, 10",0.75754,0.79441,0.0361,0.03686,,"[0.80446927, 0.75977654, 0.77094972, 0.86033520, 0.77653631]"
dt,0,"1, 2, 9, 10",0.75754,0.79441,0.04018,0.03686,,"[0.80446927, 0.75418994, 0.75977654, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 5",0.75754,0.78994,0.03011,0.03239,,"[0.77094972, 0.78770950, 0.75418994, 0.84357542, 0.79329609]"
dt,0,"1, 3, 4, 6",0.75754,0.79888,0.03407,0.04134,,"[0.78770950, 0.78212291, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 7",0.75754,0.79888,0.03407,0.04134,,"[0.78770950, 0.78212291, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 8",0.75754,0.79665,0.03561,0.0391,,"[0.78770950, 0.77653631, 0.76536313, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 9",0.75754,0.79888,0.03407,0.04134,,"[0.78770950, 0.78212291, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 4, 10",0.75754,0.79888,0.03407,0.04134,,"[0.78770950, 0.78212291, 0.77094972, 0.86592179, 0.78770950]"
dt,0,"1, 3, 5, 6",0.75754,0.79106,0.0325,0.03351,,"[0.77094972, 0.78212291, 0.75418994, 0.84916201, 0.79888268]"
dt,0,"1, 3, 5, 7",0.75754,0.78771,0.0337,0.03017,,"[0.75418994, 0.78212291, 0.75418994, 0.84357542, 0.80446927]"
dt,0,"1, 3, 5, 8",0.75754,0.78883,0.03265,0.03129,,"[0.75418994, 0.78212291, 0.75977654, 0.84357542, 0.80446927]"
dt,0,"1, 3, 5, 9",0.75754,0.78883,0.03128,0.03129,,"[0.76536313, 0.78212291, 0.75418994, 0.84357542, 0.79888268]"
dt,0,"1, 3, 5, 10",0.75754,0.79441,0.02943,0.03686,,"[0.78770950, 0.77653631, 0.75418994, 0.83798883, 0.81564246]"
dt,0,"1, 3, 6, 7",0.75754,0.80112,0.03031,0.04358,,"[0.79329609, 0.77653631, 0.78212291, 0.86033520, 0.79329609]"
dt,0,"1, 3, 6, 8",0.75754,0.8,0.03128,0.04246,,"[0.79329609, 0.77094972, 0.78212291, 0.86033520, 0.79329609]"
dt,0,"1, 3, 6, 9",0.75754,0.80335,0.03265,0.04581,,"[0.78770950, 0.79329609, 0.77094972, 0.86592179, 0.79888268]"
dt,0,"1, 3, 6, 10",0.75754,0.8,0.03048,0.04246,,"[0.78770950, 0.77653631, 0.78770950, 0.86033520, 0.78770950]"
dt,0,"1, 3, 7, 8",0.75754,0.8,0.03128,0.04246,,"[0.79329609, 0.77094972, 0.78212291, 0.86033520, 0.79329609]"
dt,0,"1, 3, 7, 9",0.75754,0.80335,0.03265,0.04581,,"[0.78770950, 0.79329609, 0.77094972, 0.86592179, 0.79888268]"
dt,0,"1, 3, 7, 10",0.75754,0.8,0.03048,0.04246,,"[0.78770950, 0.77653631, 0.78770950, 0.86033520, 0.78770950]"
dt,0,"1, 3, 8, 9",0.75754,0.80223,0.03307,0.04469,,"[0.78770950, 0.78770950, 0.77094972, 0.86592179, 0.79888268]"
dt,0,"1, 3, 8, 10",0.75754,0.79665,0.0325,0.0391,,"[0.78770950, 0.77094972, 0.77653631, 0.86033520, 0.78770950]"
dt,0,"1, 3, 9, 10",0.75754,0.80112,0.03343,0.04358,,"[0.78212291, 0.79329609, 0.77094972, 0.86592179, 0.79329609]"
dt,0,"1, 4, 5, 6",0.75754,0.79106,0.02728,0.03351,,"[0.78212291, 0.77653631, 0.76536313, 0.84357542, 0.78770950]"
dt,0,"1, 4, 5, 7",0.75754,0.79218,0.027,0.03464,,"[0.78770950, 0.77653631, 0.76536313, 0.84357542, 0.78770950]"
dt,0,"1, 4, 5, 8",0.75754,0.79553,0.02412,0.03798,,"[0.78212291, 0.78212291, 0.78212291, 0.84357542, 0.78770950]"
dt,0,"1, 4, 5, 9",0.75754,0.79218,0.03027,0.03464,,"[0.78770950, 0.77653631, 0.75977654, 0.84916201, 0.78770950]"
dt,0,"1, 4, 5, 10",0.75754,0.79888,0.0237,0.04134,,"[0.79329609, 0.77653631, 0.78212291, 0.84357542, 0.79888268]"
dt,0,"1, 4, 6, 7",0.75754,0.80447,0.02892,0.04693,,"[0.79888268, 0.79329609, 0.77653631, 0.86033520, 0.79329609]"
dt,0,"1, 4, 6, 8",0.75754,0.80335,0.03006,0.04581,,"[0.79888268, 0.79329609, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 4, 6, 9",0.75754,0.80335,0.03006,0.04581,,"[0.79888268, 0.79329609, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 4, 6, 10",0.75754,0.80112,0.03011,0.04358,,"[0.79329609, 0.78770950, 0.77653631, 0.86033520, 0.78770950]"
dt,0,"1, 4, 7, 8",0.75754,0.80223,0.03052,0.04469,,"[0.79888268, 0.78770950, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 4, 7, 9",0.75754,0.80223,0.03031,0.04469,,"[0.79329609, 0.79329609, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 4, 7, 10",0.75754,0.79888,0.03139,0.04134,,"[0.78770950, 0.78770950, 0.77094972, 0.86033520, 0.78770950]"
dt,0,"1, 4, 8, 9",0.75754,0.80447,0.02935,0.04693,,"[0.80446927, 0.78770950, 0.77653631, 0.86033520, 0.79329609]"
dt,0,"1, 4, 8, 10",0.75754,0.80112,0.03011,0.04358,,"[0.79329609, 0.78770950, 0.77653631, 0.86033520, 0.78770950]"
dt,0,"1, 4, 9, 10",0.75754,0.80112,0.03011,0.04358,,"[0.79329609, 0.78770950, 0.77653631, 0.86033520, 0.78770950]"
dt,0,"1, 5, 6, 7",0.75754,0.78994,0.02883,0.03239,,"[0.78770950, 0.77094972, 0.75977654, 0.84357542, 0.78770950]"
dt,0,"1, 5, 6, 8",0.75754,0.79441,0.02508,0.03686,,"[0.78770950, 0.77653631, 0.77653631, 0.84357542, 0.78770950]"
dt,0,"1, 5, 6, 9",0.75754,0.78547,0.02488,0.02793,,"[0.78212291, 0.77094972, 0.75977654, 0.83240223, 0.78212291]"
dt,0,"1, 5, 6, 10",0.75754,0.79441,0.0263,0.03686,,"[0.78212291, 0.77653631, 0.77094972, 0.84357542, 0.79888268]"
dt,0,"1, 5, 7, 8",0.75754,0.7933,0.02827,0.03576,,"[0.77653631, 0.77653631, 0.77653631, 0.84916201, 0.78770950]"
dt,0,"1, 5, 7, 9",0.75754,0.78547,0.02488,0.02793,,"[0.78212291, 0.77094972, 0.75977654, 0.83240223, 0.78212291]"
dt,0,"1, 5, 7, 10",0.75754,0.79441,0.02677,0.03686,,"[0.78770950, 0.77094972, 0.77094972, 0.84357542, 0.79888268]"
dt,0,"1, 5, 8, 9",0.75754,0.78771,0.02262,0.03017,,"[0.77094972, 0.77653631, 0.77653631, 0.83240223, 0.78212291]"
dt,0,"1, 5, 8, 10",0.75754,0.79553,0.02513,0.03798,,"[0.78212291, 0.77094972, 0.79329609, 0.84357542, 0.78770950]"
dt,0,"1, 5, 9, 10",0.75754,0.79441,0.02354,0.03686,,"[0.79329609, 0.77653631, 0.77094972, 0.83798883, 0.79329609]"
dt,0,"1, 6, 7, 8",0.75754,0.8067,0.02751,0.04915,,"[0.80446927, 0.78770950, 0.78770950, 0.86033520, 0.79329609]"
dt,0,"1, 6, 7, 9",0.75754,0.80223,0.03031,0.04469,,"[0.79329609, 0.79329609, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 6, 7, 10",0.75754,0.80335,0.02879,0.04581,,"[0.79329609, 0.79329609, 0.78212291, 0.86033520, 0.78770950]"
dt,0,"1, 6, 8, 9",0.75754,0.80335,0.03006,0.04581,,"[0.79888268, 0.79329609, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 6, 8, 10",0.75754,0.80223,0.02926,0.04469,,"[0.79329609, 0.78770950, 0.78212291, 0.86033520, 0.78770950]"
dt,0,"1, 6, 9, 10",0.75754,0.8,0.03108,0.04246,,"[0.78770950, 0.79329609, 0.77094972, 0.86033520, 0.78770950]"
dt,0,"1, 7, 8, 9",0.75754,0.80335,0.03048,0.04581,,"[0.80446927, 0.78770950, 0.77094972, 0.86033520, 0.79329609]"
dt,0,"1, 7, 8, 10",0.75754,0.80223,0.02926,0.04469,,"[0.79329609, 0.78770950, 0.78212291, 0.86033520, 0.78770950]"
dt,0,"1, 7, 9, 10",0.75754,0.8,0.03108,0.04246,,"[0.78770950, 0.79329609, 0.77094972, 0.86033520, 0.78770950]"
dt,0,"1, 8, 9, 10",0.75754,0.79888,0.03139,0.04134,,"[0.78770950, 0.78770950, 0.77094972, 0.86033520, 0.78770950]"
dt,0,"2, 3, 4, 5",0.75754,0.79441,0.02354,0.03686,,"[0.80446927, 0.77653631, 0.75977654, 0.82681564, 0.80446927]"
dt,0,"2, 3, 4, 6",0.75754,0.79218,0.03957,0.03464,,"[0.81005587, 0.76536313, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 3, 4, 7",0.75754,0.78994,0.0388,0.03239,,"[0.79888268, 0.76536313, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 3, 4, 8",0.75754,0.79553,0.03614,0.03798,,"[0.81005587, 0.77094972, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"2, 3, 4, 9",0.75754,0.7933,0.03837,0.03576,,"[0.81005587, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 3, 4, 10",0.75754,0.79106,0.03766,0.03351,,"[0.79888268, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 3, 5, 6",0.75754,0.78101,0.01781,0.02346,,"[0.78212291, 0.75977654, 0.76536313, 0.81005587, 0.78770950]"
dt,0,"2, 3, 5, 7",0.75754,0.78101,0.01709,0.02346,,"[0.78770950, 0.75977654, 0.77094972, 0.81005587, 0.77653631]"
dt,0,"2, 3, 5, 8",0.75754,0.76872,0.00758,0.01117,,"[0.77094972, 0.75977654, 0.75977654, 0.77653631, 0.77653631]"
dt,0,"2, 3, 5, 9",0.75754,0.78547,0.02563,0.02793,,"[0.79329609, 0.76536313, 0.74860335, 0.82122905, 0.79888268]"
dt,0,"2, 3, 5, 10",0.75754,0.79665,0.02251,0.0391,,"[0.80446927, 0.76536313, 0.77653631, 0.82681564, 0.81005587]"
dt,0,"2, 3, 6, 7",0.75754,0.7743,0.03011,0.01675,,"[0.77094972, 0.75418994, 0.74860335, 0.83240223, 0.76536313]"
dt,0,"2, 3, 6, 8",0.75754,0.77095,0.0337,0.01341,,"[0.78212291, 0.74860335, 0.74301676, 0.83240223, 0.74860335]"
dt,0,"2, 3, 6, 9",0.75754,0.78883,0.04111,0.03129,,"[0.80446927, 0.75977654, 0.74301676, 0.86033520, 0.77653631]"
dt,0,"2, 3, 6, 10",0.75754,0.79553,0.03343,0.03798,,"[0.81005587, 0.76536313, 0.77094972, 0.85474860, 0.77653631]"
dt,0,"2, 3, 7, 8",0.75754,0.77095,0.0337,0.01341,,"[0.78212291, 0.74860335, 0.74301676, 0.83240223, 0.74860335]"
dt,0,"2, 3, 7, 9",0.75754,0.78883,0.03957,0.03129,,"[0.79888268, 0.75977654, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 3, 7, 10",0.75754,0.7933,0.03277,0.03576,,"[0.79888268, 0.76536313, 0.77094972, 0.85474860, 0.77653631]"
dt,0,"2, 3, 8, 9",0.75754,0.7933,0.03655,0.03576,,"[0.80446927, 0.76536313, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"2, 3, 8, 10",0.75754,0.78994,0.03749,0.03239,,"[0.81005587, 0.75977654, 0.76536313, 0.85474860, 0.75977654]"
dt,0,"2, 3, 9, 10",0.75754,0.78994,0.0416,0.03239,,"[0.81005587, 0.75977654, 0.74301676, 0.86033520, 0.77653631]"
dt,0,"2, 4, 5, 6",0.75754,0.79553,0.02251,0.03798,,"[0.81564246, 0.78212291, 0.75977654, 0.82122905, 0.79888268]"
dt,0,"2, 4, 5, 7",0.75754,0.79218,0.01948,0.03464,,"[0.79888268, 0.78212291, 0.75977654, 0.81564246, 0.80446927]"
dt,0,"2, 4, 5, 8",0.75754,0.79553,0.02017,0.03798,,"[0.80446927, 0.78770950, 0.76536313, 0.82681564, 0.79329609]"
dt,0,"2, 4, 5, 9",0.75754,0.79441,0.01883,0.03686,,"[0.81564246, 0.77653631, 0.77094972, 0.81564246, 0.79329609]"
dt,0,"2, 4, 5, 10",0.75754,0.79888,0.02178,0.04134,,"[0.81564246, 0.77094972, 0.77653631, 0.82681564, 0.80446927]"
dt,0,"2, 4, 6, 7",0.75754,0.79218,0.03796,0.03464,,"[0.80446927, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 4, 6, 8",0.75754,0.79553,0.03614,0.03798,,"[0.81005587, 0.77094972, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"2, 4, 6, 9",0.75754,0.79218,0.03957,0.03464,,"[0.81005587, 0.76536313, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 4, 6, 10",0.75754,0.7933,0.03837,0.03576,,"[0.81005587, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 4, 7, 8",0.75754,0.79553,0.0349,0.03798,,"[0.80446927, 0.77094972, 0.77094972, 0.86033520, 0.77094972]"
dt,0,"2, 4, 7, 9",0.75754,0.79106,0.03766,0.03351,,"[0.79888268, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 4, 7, 10",0.75754,0.7933,0.03837,0.03576,,"[0.81005587, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 4, 8, 9",0.75754,0.79553,0.03614,0.03798,,"[0.81005587, 0.77094972, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"2, 4, 8, 10",0.75754,0.79665,0.03526,0.0391,,"[0.81005587, 0.77094972, 0.77094972, 0.86033520, 0.77094972]"
dt,0,"2, 4, 9, 10",0.75754,0.79218,0.03796,0.03464,,"[0.80446927, 0.76536313, 0.75418994, 0.86033520, 0.77653631]"
dt,0,"2, 5, 6, 7",0.75754,0.77654,0.0158,0.019,,"[0.78212291, 0.75977654, 0.76536313, 0.80446927, 0.77094972]"
dt,0,"2, 5, 6, 8",0.75754,0.7676,0.01303,0.01005,,"[0.77094972, 0.75977654, 0.74860335, 0.78770950, 0.77094972]"
dt,0,"2, 5, 6, 9",0.75754,0.78436,0.02538,0.02681,,"[0.78770950, 0.76536313, 0.74860335, 0.82122905, 0.79888268]"
dt,0,"2, 5, 6, 10",0.75754,0.79665,0.02251,0.0391,,"[0.80446927, 0.76536313, 0.77653631, 0.82681564, 0.81005587]"
dt,0,"2, 5, 7, 8",0.75754,0.76089,0.00652,0.00334,,"[0.76536313, 0.75418994, 0.75418994, 0.77094972, 0.75977654]"
dt,0,"2, 5, 7, 9",0.75754,0.78547,0.02728,0.02793,,"[0.79329609, 0.75977654, 0.74860335, 0.82122905, 0.80446927]"
dt,0,"2, 5, 7, 10",0.75754,0.79553,0.02412,0.03798,,"[0.80446927, 0.75977654, 0.77653631, 0.82681564, 0.81005587]"
dt,0,"2, 5, 8, 9",0.75754,0.78436,0.02538,0.02681,,"[0.78770950, 0.76536313, 0.74860335, 0.82122905, 0.79888268]"
dt,0,"2, 5, 8, 10",0.75754,0.79218,0.02072,0.03464,,"[0.79329609, 0.75977654, 0.78212291, 0.82122905, 0.80446927]"
dt,0,"2, 5, 9, 10",0.75754,0.78436,0.02412,0.02681,,"[0.78770950, 0.75418994, 0.75977654, 0.81564246, 0.80446927]"
dt,0,"2, 6, 7, 8",0.75754,0.77207,0.03284,0.01453,,"[0.78212291, 0.74860335, 0.74860335, 0.83240223, 0.74860335]"
dt,0,"2, 6, 7, 9",0.75754,0.78883,0.04111,0.03129,,"[0.80446927, 0.75977654, 0.74301676, 0.86033520, 0.77653631]"
dt,0,"2, 6, 7, 10",0.75754,0.7933,0.03277,0.03576,,"[0.79888268, 0.76536313, 0.77094972, 0.85474860, 0.77653631]"
dt,0,"2, 6, 8, 9",0.75754,0.79218,0.03746,0.03464,,"[0.80446927, 0.76536313, 0.75977654, 0.86033520, 0.77094972]"
dt,0,"2, 6, 8, 10",0.75754,0.78994,0.03631,0.03239,,"[0.80446927, 0.75977654, 0.77094972, 0.85474860, 0.75977654]"
dt,0,"2, 6, 9, 10",0.75754,0.78771,0.03934,0.03017,,"[0.79329609, 0.75977654, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 7, 8, 9",0.75754,0.79553,0.03749,0.03798,,"[0.81564246, 0.76536313, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"2, 7, 8, 10",0.75754,0.78994,0.03749,0.03239,,"[0.81005587, 0.75977654, 0.76536313, 0.85474860, 0.75977654]"
dt,0,"2, 7, 9, 10",0.75754,0.78883,0.04111,0.03129,,"[0.80446927, 0.75977654, 0.74301676, 0.86033520, 0.77653631]"
dt,0,"2, 8, 9, 10",0.75754,0.79441,0.03696,0.03686,,"[0.81005587, 0.76536313, 0.76536313, 0.86033520, 0.77094972]"
dt,0,"3, 4, 5, 6",0.75754,0.79665,0.02751,0.0391,,"[0.79329609, 0.78770950, 0.75418994, 0.83798883, 0.81005587]"
dt,0,"3, 4, 5, 7",0.75754,0.79553,0.02773,0.03798,,"[0.78770950, 0.78770950, 0.75418994, 0.83798883, 0.81005587]"
dt,0,"3, 4, 5, 8",0.75754,0.78994,0.0284,0.03239,,"[0.79329609, 0.78770950, 0.74301676, 0.83240223, 0.79329609]"
dt,0,"3, 4, 5, 9",0.75754,0.79553,0.02796,0.03798,,"[0.78212291, 0.79329609, 0.75418994, 0.83798883, 0.81005587]"
dt,0,"3, 4, 5, 10",0.75754,0.79888,0.02956,0.04134,,"[0.79888268, 0.79329609, 0.74860335, 0.83798883, 0.81564246]"
dt,0,"3, 4, 6, 7",0.75754,0.79218,0.03188,0.03464,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
dt,0,"3, 4, 6, 8",0.75754,0.79777,0.03322,0.04022,,"[0.79888268, 0.78770950, 0.76536313, 0.86033520, 0.77653631]"
dt,0,"3, 4, 6, 9",0.75754,0.79218,0.03188,0.03464,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
dt,0,"3, 4, 6, 10",0.75754,0.79106,0.03326,0.03351,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 4, 7, 8",0.75754,0.79777,0.03322,0.04022,,"[0.79888268, 0.78770950, 0.76536313, 0.86033520, 0.77653631]"
dt,0,"3, 4, 7, 9",0.75754,0.79106,0.03326,0.03351,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 4, 7, 10",0.75754,0.79106,0.03326,0.03351,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 4, 8, 9",0.75754,0.79777,0.03322,0.04022,,"[0.79888268, 0.78770950, 0.76536313, 0.86033520, 0.77653631]"
dt,0,"3, 4, 8, 10",0.75754,0.79777,0.03322,0.04022,,"[0.79888268, 0.78770950, 0.76536313, 0.86033520, 0.77653631]"
dt,0,"3, 4, 9, 10",0.75754,0.79106,0.03326,0.03351,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 5, 6, 7",0.75754,0.7743,0.02611,0.01675,,"[0.77653631, 0.74301676, 0.75977654, 0.82122905, 0.77094972]"
dt,0,"3, 5, 6, 8",0.75754,0.76313,0.02587,0.00558,,"[0.77094972, 0.73743017, 0.74860335, 0.81005587, 0.74860335]"
dt,0,"3, 5, 6, 9",0.75754,0.78994,0.02658,0.03239,,"[0.78212291, 0.77653631, 0.75418994, 0.83240223, 0.80446927]"
dt,0,"3, 5, 6, 10",0.75754,0.80112,0.02905,0.04358,,"[0.79329609, 0.78212291, 0.76536313, 0.84916201, 0.81564246]"
dt,0,"3, 5, 7, 8",0.75754,0.76201,0.02563,0.00446,,"[0.76536313, 0.73743017, 0.74860335, 0.81005587, 0.74860335]"
dt,0,"3, 5, 7, 9",0.75754,0.78994,0.02905,0.03239,,"[0.78212291, 0.77094972, 0.75418994, 0.83798883, 0.80446927]"
dt,0,"3, 5, 7, 10",0.75754,0.80112,0.02969,0.04358,,"[0.79888268, 0.77653631, 0.76536313, 0.84916201, 0.81564246]"
dt,0,"3, 5, 8, 9",0.75754,0.78212,0.02956,0.02458,,"[0.78212291, 0.76536313, 0.74301676, 0.83240223, 0.78770950]"
dt,0,"3, 5, 8, 10",0.75754,0.79106,0.02751,0.03351,,"[0.79329609, 0.77653631, 0.75418994, 0.83798883, 0.79329609]"
dt,0,"3, 5, 9, 10",0.75754,0.7933,0.0287,0.03576,,"[0.78770950, 0.77653631, 0.75418994, 0.83798883, 0.81005587]"
dt,0,"3, 6, 7, 8",0.75754,0.78101,0.02965,0.02346,,"[0.79329609, 0.75977654, 0.74860335, 0.83240223, 0.77094972]"
dt,0,"3, 6, 7, 9",0.75754,0.79106,0.03437,0.03351,,"[0.79888268, 0.78212291, 0.74301676, 0.84916201, 0.78212291]"
dt,0,"3, 6, 7, 10",0.75754,0.7933,0.03139,0.03576,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.78212291]"
dt,0,"3, 6, 8, 9",0.75754,0.79888,0.03258,0.04134,,"[0.79888268, 0.78770950, 0.76536313, 0.86033520, 0.78212291]"
dt,0,"3, 6, 8, 10",0.75754,0.79553,0.03132,0.03798,,"[0.79888268, 0.77094972, 0.77094972, 0.85474860, 0.78212291]"
dt,0,"3, 6, 9, 10",0.75754,0.79218,0.03284,0.03464,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.78212291]"
dt,0,"3, 7, 8, 9",0.75754,0.79777,0.03377,0.04022,,"[0.79888268, 0.78770950, 0.75977654, 0.86033520, 0.78212291]"
dt,0,"3, 7, 8, 10",0.75754,0.79441,0.03227,0.03686,,"[0.79888268, 0.77094972, 0.76536313, 0.85474860, 0.78212291]"
dt,0,"3, 7, 9, 10",0.75754,0.79106,0.03437,0.03351,,"[0.79888268, 0.78212291, 0.74301676, 0.84916201, 0.78212291]"
dt,0,"3, 8, 9, 10",0.75754,0.79888,0.03258,0.04134,,"[0.79888268, 0.78770950, 0.76536313, 0.86033520, 0.78212291]"
dt,0,"4, 5, 6, 7",0.75754,0.80894,0.02381,0.0514,,"[0.79329609, 0.80446927, 0.78770950, 0.85474860, 0.80446927]"
dt,0,"4, 5, 6, 8",0.75754,0.80447,0.0262,0.04693,,"[0.79329609, 0.80446927, 0.78212291, 0.85474860, 0.78770950]"
dt,0,"4, 5, 6, 9",0.75754,0.80894,0.02381,0.0514,,"[0.79329609, 0.80446927, 0.78770950, 0.85474860, 0.80446927]"
dt,0,"4, 5, 6, 10",0.75754,0.81117,0.02301,0.05362,,"[0.79888268, 0.80446927, 0.78770950, 0.85474860, 0.81005587]"
dt,0,"4, 5, 7, 8",0.75754,0.80335,0.02723,0.04581,,"[0.79329609, 0.80446927, 0.77653631, 0.85474860, 0.78770950]"
dt,0,"4, 5, 7, 9",0.75754,0.80894,0.02381,0.0514,,"[0.79329609, 0.80446927, 0.78770950, 0.85474860, 0.80446927]"
dt,0,"4, 5, 7, 10",0.75754,0.81117,0.02301,0.05362,,"[0.79888268, 0.80446927, 0.78770950, 0.85474860, 0.81005587]"
dt,0,"4, 5, 8, 9",0.75754,0.80447,0.0262,0.04693,,"[0.79329609, 0.80446927, 0.78212291, 0.85474860, 0.78770950]"
dt,0,"4, 5, 8, 10",0.75754,0.80782,0.02463,0.05027,,"[0.79888268, 0.80446927, 0.78212291, 0.85474860, 0.79888268]"
dt,0,"4, 5, 9, 10",0.75754,0.81006,0.02344,0.05252,,"[0.79888268, 0.79888268, 0.78770950, 0.85474860, 0.81005587]"
dt,0,"4, 6, 7, 8",0.75754,0.80223,0.02773,0.04469,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"4, 6, 7, 9",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 6, 7, 10",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 6, 8, 9",0.75754,0.80223,0.02773,0.04469,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"4, 6, 8, 10",0.75754,0.80223,0.02773,0.04469,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"4, 6, 9, 10",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 7, 8, 9",0.75754,0.80223,0.02773,0.04469,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"4, 7, 8, 10",0.75754,0.80223,0.02773,0.04469,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"4, 7, 9, 10",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
dt,0,"4, 8, 9, 10",0.75754,0.80223,0.02773,0.04469,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"5, 6, 7, 8",0.75754,0.78659,0.02328,0.02905,,"[0.76536313, 0.80446927, 0.78212291, 0.82122905, 0.75977654]"
dt,0,"5, 6, 7, 9",0.75754,0.80335,0.02011,0.04581,,"[0.77653631, 0.80446927, 0.79329609, 0.83798883, 0.80446927]"
dt,0,"5, 6, 7, 10",0.75754,0.81229,0.02251,0.05474,,"[0.78770950, 0.80446927, 0.80446927, 0.85474860, 0.81005587]"
dt,0,"5, 6, 8, 9",0.75754,0.79665,0.02306,0.0391,,"[0.77653631, 0.80446927, 0.77653631, 0.83798883, 0.78770950]"
dt,0,"5, 6, 8, 10",0.75754,0.80559,0.0198,0.04805,,"[0.79329609, 0.80446927, 0.78770950, 0.84357542, 0.79888268]"
dt,0,"5, 6, 9, 10",0.75754,0.80559,0.01781,0.04805,,"[0.79329609, 0.79888268, 0.78770950, 0.83798883, 0.81005587]"
dt,0,"5, 7, 8, 9",0.75754,0.79777,0.02218,0.04022,,"[0.77653631, 0.80446927, 0.78212291, 0.83798883, 0.78770950]"
dt,0,"5, 7, 8, 10",0.75754,0.80447,0.01999,0.04693,,"[0.78770950, 0.79888268, 0.79329609, 0.84357542, 0.79888268]"
dt,0,"5, 7, 9, 10",0.75754,0.8067,0.01752,0.04915,,"[0.78770950, 0.80446927, 0.79329609, 0.83798883, 0.81005587]"
dt,0,"5, 8, 9, 10",0.75754,0.80335,0.01883,0.04581,,"[0.79329609, 0.80446927, 0.78212291, 0.83798883, 0.79888268]"
dt,0,"6, 7, 8, 9",0.75754,0.80223,0.02773,0.04469,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
dt,0,"6, 7, 8, 10",0.75754,0.8067,0.02488,0.04915,,"[0.79888268, 0.79888268, 0.79888268, 0.85474860, 0.78212291]"
dt,0,"6, 7, 9, 10",0.75754,0.8,0.02582,0.04246,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
