model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
cb,1,"2, 3, 4, 6, 9, 10",0.81006,0.79777,0.02273,-0.01229,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.80446927, 0.77653631, 0.79329609, 0.83798883, 0.77653631]"
cb,1,"2, 3, 4, 7, 8, 9",0.81006,0.79888,0.01935,-0.01117,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.80446927, 0.78212291, 0.81564246, 0.82122905, 0.77094972]"
cb,1,"2, 3, 4, 7, 8, 10",0.81006,0.79888,0.02448,-0.01117,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.77094972, 0.81564246, 0.83240223, 0.77094972]"
cb,1,"2, 3, 4, 7, 9, 10",0.81006,0.7933,0.0212,-0.01675,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.80446927, 0.77094972, 0.79329609, 0.82681564, 0.77094972]"
cb,1,"2, 3, 4, 8, 9, 10",0.81006,0.79553,0.02306,-0.01453,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.77094972, 0.79888268, 0.83240223, 0.77094972]"
cb,1,"2, 3, 5, 6, 7, 8",0.81006,0.78547,0.01856,-0.02459,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.77653631, 0.79329609, 0.75977654, 0.81564246, 0.78212291]"
cb,1,"2, 3, 5, 6, 7, 9",0.81006,0.8067,0.01752,-0.00336,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.81005587, 0.80446927, 0.78770950, 0.83798883, 0.79329609]"
cb,1,"2, 3, 5, 6, 7, 10",0.81006,0.80447,0.02572,-0.00558,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.81564246, 0.78212291, 0.77094972, 0.84357542, 0.81005587]"
cb,1,"2, 3, 5, 6, 8, 9",0.81006,0.80335,0.02189,-0.0067,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81005587, 0.79329609, 0.77094972, 0.83798883, 0.80446927]"
cb,1,"2, 3, 5, 6, 8, 10",0.81006,0.80894,0.02582,-0.00112,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81564246, 0.80446927, 0.78770950, 0.85474860, 0.78212291]"
cb,1,"2, 3, 5, 6, 9, 10",0.81006,0.8067,0.0284,-0.00336,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81564246, 0.80446927, 0.77094972, 0.85474860, 0.78770950]"
cb,1,"2, 3, 5, 7, 8, 9",0.81006,0.80223,0.02167,-0.00783,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81564246, 0.79329609, 0.78212291, 0.83798883, 0.78212291]"
cb,1,"2, 3, 5, 7, 8, 10",0.81006,0.80782,0.02705,-0.00224,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 1200, 'depth': 5, 'border_count': 64, 'bagging_temperature': 2.0}","[0.82122905, 0.78770950, 0.78212291, 0.85474860, 0.79329609]"
cb,1,"2, 3, 5, 7, 9, 10",0.81006,0.80782,0.02969,-0.00224,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.79888268, 0.79888268, 0.78212291, 0.86592179, 0.79329609]"
cb,1,"2, 3, 5, 8, 9, 10",0.81006,0.8067,0.02279,-0.00336,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.80446927, 0.80446927, 0.79329609, 0.84916201, 0.78212291]"
cb,1,"2, 3, 6, 7, 8, 9",0.81006,0.8,0.02458,-0.01005,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.81005587, 0.77653631, 0.78770950, 0.84357542, 0.78212291]"
cb,1,"2, 3, 6, 7, 8, 10",0.81006,0.79777,0.02381,-0.01229,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.77653631, 0.79888268, 0.83798883, 0.77094972]"
cb,1,"2, 3, 6, 7, 9, 10",0.81006,0.8,0.02582,-0.01005,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.80446927, 0.77094972, 0.80446927, 0.84357542, 0.77653631]"
cb,1,"2, 3, 6, 8, 9, 10",0.81006,0.79888,0.02714,-0.01117,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.80446927, 0.77653631, 0.78770950, 0.84916201, 0.77653631]"
cb,1,"2, 3, 7, 8, 9, 10",0.81006,0.8,0.02746,-0.01005,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.76536313, 0.81005587, 0.84357542, 0.77653631]"
cb,1,"2, 4, 5, 6, 7, 8",0.81006,0.81453,0.03861,0.00446,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.83240223, 0.78212291, 0.78770950, 0.88268156, 0.78770950]"
cb,1,"2, 4, 5, 6, 7, 9",0.81006,0.8067,0.03092,-0.00336,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 1200, 'depth': 6, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81564246, 0.77653631, 0.77653631, 0.86033520, 0.80446927]"
cb,1,"2, 4, 5, 6, 7, 10",0.81006,0.80335,0.03679,-0.0067,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.04, 'l2_leaf_reg': 10, 'iterations': 600, 'depth': 6, 'border_count': 32, 'bagging_temperature': 0.5}","[0.80446927, 0.77094972, 0.77094972, 0.87150838, 0.79888268]"
cb,1,"2, 4, 5, 6, 8, 9",0.81006,0.81676,0.03728,0.0067,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.83240223, 0.78212291, 0.78770950, 0.88268156, 0.79888268]"
cb,1,"2, 4, 5, 6, 8, 10",0.81006,0.81341,0.02862,0.00334,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 1200, 'depth': 6, 'border_count': 128, 'bagging_temperature': 0.5}","[0.82122905, 0.79329609, 0.78770950, 0.86592179, 0.79888268]"
cb,1,"2, 4, 5, 6, 9, 10",0.81006,0.81006,0.03019,0.0,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 1200, 'depth': 6, 'border_count': 128, 'bagging_temperature': 0.5}","[0.80446927, 0.79329609, 0.77653631, 0.86592179, 0.81005587]"
cb,1,"2, 4, 5, 7, 8, 9",0.81006,0.81117,0.03148,0.0011,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.82681564, 0.78212291, 0.79329609, 0.86592179, 0.78770950]"
cb,1,"2, 4, 5, 7, 8, 10",0.81006,0.81341,0.03682,0.00334,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.83240223, 0.78212291, 0.79329609, 0.87709497, 0.78212291]"
cb,1,"2, 4, 5, 7, 9, 10",0.81006,0.80894,0.03068,-0.00112,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.81564246, 0.78212291, 0.78770950, 0.86592179, 0.79329609]"
cb,1,"2, 4, 5, 8, 9, 10",0.81006,0.81006,0.031,0.0,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.83240223, 0.78770950, 0.78770950, 0.86033520, 0.78212291]"
cb,1,"2, 4, 6, 7, 8, 9",0.81006,0.79777,0.02072,-0.01229,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.81005587, 0.78212291, 0.78770950, 0.83240223, 0.77653631]"
cb,1,"2, 4, 6, 7, 8, 10",0.81006,0.79665,0.02108,-0.01341,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.80446927, 0.78212291, 0.79329609, 0.83240223, 0.77094972]"
cb,1,"2, 4, 6, 7, 9, 10",0.81006,0.8,0.0198,-0.01005,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.80446927, 0.78212291, 0.80446927, 0.83240223, 0.77653631]"
cb,1,"2, 4, 6, 8, 9, 10",0.81006,0.79665,0.02108,-0.01341,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.80446927, 0.78212291, 0.79329609, 0.83240223, 0.77094972]"
cb,1,"2, 4, 7, 8, 9, 10",0.81006,0.79777,0.02381,-0.01229,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.77094972, 0.81005587, 0.83240223, 0.77094972]"
cb,1,"2, 5, 6, 7, 8, 9",0.81006,0.8067,0.02017,-0.00336,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81564246, 0.81005587, 0.78212291, 0.83798883, 0.78770950]"
cb,1,"2, 5, 6, 7, 8, 10",0.81006,0.79665,0.0325,-0.01341,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 7, 'iterations': 800, 'depth': 6, 'border_count': 64, 'bagging_temperature': 2.0}","[0.80446927, 0.78770950, 0.75977654, 0.85474860, 0.77653631]"
cb,1,"2, 5, 6, 7, 9, 10",0.81006,0.80112,0.02108,-0.00893,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.81564246, 0.80446927, 0.76536313, 0.82681564, 0.79329609]"
cb,1,"2, 5, 6, 8, 9, 10",0.81006,0.80559,0.02458,-0.00446,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81005587, 0.80446927, 0.78212291, 0.84916201, 0.78212291]"
cb,1,"2, 5, 7, 8, 9, 10",0.81006,0.80447,0.0212,-0.00558,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81005587, 0.81005587, 0.78770950, 0.83798883, 0.77653631]"
cb,1,"2, 6, 7, 8, 9, 10",0.81006,0.79777,0.02508,-0.01229,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.80446927, 0.77653631, 0.78770950, 0.84357542, 0.77653631]"
cb,1,"3, 4, 5, 6, 7, 8",0.81006,0.80447,0.04166,-0.00558,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.04, 'l2_leaf_reg': 10, 'iterations': 600, 'depth': 6, 'border_count': 32, 'bagging_temperature': 0.5}","[0.80446927, 0.78770950, 0.75977654, 0.88268156, 0.78770950]"
cb,1,"3, 4, 5, 6, 7, 9",0.81006,0.80447,0.03219,-0.00558,"{'subsample': 0.8, 'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 10, 'border_count': 128, 'bagging_temperature': 2.0}","[0.81005587, 0.78212291, 0.76536313, 0.86033520, 0.80446927]"
cb,1,"3, 4, 5, 6, 7, 10",0.81006,0.81229,0.03382,0.00222,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 1200, 'depth': 5, 'border_count': 64, 'bagging_temperature': 2.0}","[0.81564246, 0.78212291, 0.77653631, 0.87150838, 0.81564246]"
cb,1,"3, 4, 5, 6, 8, 9",0.81006,0.8067,0.03307,-0.00336,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 1200, 'depth': 6, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81005587, 0.79329609, 0.76536313, 0.86592179, 0.79888268]"
cb,1,"3, 4, 5, 6, 8, 10",0.81006,0.81117,0.03027,0.0011,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.81564246, 0.79329609, 0.77653631, 0.86592179, 0.80446927]"
cb,1,"3, 4, 5, 6, 9, 10",0.81006,0.81229,0.03152,0.00222,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 1200, 'depth': 6, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81564246, 0.79329609, 0.77094972, 0.86592179, 0.81564246]"
cb,1,"3, 4, 5, 7, 8, 9",0.81006,0.81564,0.0412,0.00558,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 1200, 'depth': 5, 'border_count': 64, 'bagging_temperature': 2.0}","[0.81564246, 0.78212291, 0.78212291, 0.89385475, 0.80446927]"
cb,1,"3, 4, 5, 7, 8, 10",0.81006,0.80559,0.02965,-0.00446,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.77653631, 0.78212291, 0.86033520, 0.80446927]"
cb,1,"3, 4, 5, 7, 9, 10",0.81006,0.81006,0.03139,0.0,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 1200, 'depth': 6, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81005587, 0.79329609, 0.77094972, 0.86592179, 0.81005587]"
cb,1,"3, 4, 5, 8, 9, 10",0.81006,0.81564,0.03756,0.00558,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 1200, 'depth': 5, 'border_count': 64, 'bagging_temperature': 2.0}","[0.81005587, 0.78212291, 0.79329609, 0.88826816, 0.80446927]"
cb,1,"3, 4, 6, 7, 8, 9",0.81006,0.79777,0.03006,-0.01229,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.78770950, 0.77094972, 0.85474860, 0.77653631]"
cb,1,"3, 4, 6, 7, 8, 10",0.81006,0.79777,0.03006,-0.01229,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.79888268, 0.78770950, 0.77094972, 0.85474860, 0.77653631]"
cb,1,"3, 4, 6, 7, 9, 10",0.81006,0.78771,0.02422,-0.02234,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.79888268, 0.78212291, 0.75418994, 0.82681564, 0.77653631]"
cb,1,"3, 4, 6, 8, 9, 10",0.81006,0.79441,0.02072,-0.01565,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.79888268, 0.78770950, 0.77653631, 0.83240223, 0.77653631]"
cb,1,"3, 4, 7, 8, 9, 10",0.81006,0.79777,0.02922,-0.01229,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.79329609, 0.78770950, 0.77653631, 0.85474860, 0.77653631]"
cb,1,"3, 5, 6, 7, 8, 9",0.81006,0.79777,0.03359,-0.01229,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.78212291, 0.81005587, 0.75418994, 0.85474860, 0.78770950]"
cb,1,"3, 5, 6, 7, 8, 10",0.81006,0.80447,0.02737,-0.00558,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.79329609, 0.81005587, 0.77653631, 0.85474860, 0.78770950]"
cb,1,"3, 5, 6, 7, 9, 10",0.81006,0.81006,0.0287,0.0,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.81005587, 0.80446927, 0.77094972, 0.86033520, 0.80446927]"
cb,1,"3, 5, 6, 8, 9, 10",0.81006,0.79888,0.03444,-0.01117,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.78770950, 0.81005587, 0.74860335, 0.85474860, 0.79329609]"
cb,1,"3, 5, 7, 8, 9, 10",0.81006,0.80782,0.03211,-0.00224,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.80446927, 0.81005587, 0.77094972, 0.86592179, 0.78770950]"
cb,1,"3, 6, 7, 8, 9, 10",0.81006,0.79888,0.02914,-0.01117,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.78770950, 0.77653631, 0.85474860, 0.77653631]"
cb,1,"4, 5, 6, 7, 8, 9",0.81006,0.80782,0.02796,-0.00224,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.78770950, 0.81005587, 0.79888268, 0.86033520, 0.78212291]"
cb,1,"4, 5, 6, 7, 8, 10",0.81006,0.80782,0.02773,-0.00224,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.78212291, 0.80446927, 0.80446927, 0.86033520, 0.78770950]"
cb,1,"4, 5, 6, 7, 9, 10",0.81006,0.81564,0.032,0.00558,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.81005587, 0.78770950, 0.79329609, 0.87709497, 0.81005587]"
cb,1,"4, 5, 6, 8, 9, 10",0.81006,0.81006,0.02473,0.0,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79329609, 0.81005587, 0.81005587, 0.85474860, 0.78212291]"
cb,1,"4, 5, 7, 8, 9, 10",0.81006,0.80894,0.03148,-0.00112,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.79329609, 0.79888268, 0.78770950, 0.87150838, 0.79329609]"
cb,1,"4, 6, 7, 8, 9, 10",0.81006,0.79777,0.01948,-0.01229,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.79888268, 0.79888268, 0.77653631, 0.83240223, 0.78212291]"
cb,1,"5, 6, 7, 8, 9, 10",0.81006,0.81453,0.02558,0.00446,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81005587, 0.81564246, 0.80446927, 0.86033520, 0.78212291]"
cb,1,"1, 2, 3, 4, 5, 6, 7",0.81006,0.8067,0.03799,-0.00336,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.04, 'l2_leaf_reg': 10, 'iterations': 600, 'depth': 6, 'border_count': 32, 'bagging_temperature': 0.5}","[0.81005587, 0.77094972, 0.77653631, 0.87709497, 0.79888268]"
cb,1,"1, 2, 3, 4, 5, 6, 8",0.81006,0.80894,0.03662,-0.00112,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.04, 'l2_leaf_reg': 10, 'iterations': 600, 'depth': 6, 'border_count': 32, 'bagging_temperature': 0.5}","[0.81564246, 0.78212291, 0.77653631, 0.87709497, 0.79329609]"
cb,1,"1, 2, 3, 4, 5, 6, 9",0.81006,0.81006,0.0229,0.0,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.81005587, 0.81564246, 0.79329609, 0.84916201, 0.78212291]"
cb,1,"1, 2, 3, 4, 5, 6, 10",0.81006,0.80782,0.03152,-0.00224,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.04, 'l2_leaf_reg': 10, 'iterations': 600, 'depth': 6, 'border_count': 32, 'bagging_temperature': 0.5}","[0.81564246, 0.78212291, 0.78212291, 0.86592179, 0.79329609]"
cb,1,"1, 2, 3, 4, 5, 7, 8",0.81006,0.80559,0.03302,-0.00446,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.82681564, 0.77653631, 0.77653631, 0.86033520, 0.78770950]"
cb,1,"1, 2, 3, 4, 5, 7, 9",0.81006,0.80223,0.0299,-0.00783,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 1200, 'depth': 5, 'border_count': 64, 'bagging_temperature': 2.0}","[0.81564246, 0.77653631, 0.77653631, 0.85474860, 0.78770950]"
cb,1,"1, 2, 3, 4, 5, 7, 10",0.81006,0.80782,0.0325,-0.00224,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 1200, 'depth': 5, 'border_count': 64, 'bagging_temperature': 2.0}","[0.82122905, 0.77094972, 0.77653631, 0.86033520, 0.81005587]"
cb,1,"1, 2, 3, 4, 5, 8, 9",0.81006,0.81117,0.02723,0.0011,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.82122905, 0.78212291, 0.78212291, 0.85474860, 0.81564246]"
cb,1,"1, 2, 3, 4, 5, 8, 10",0.81006,0.8067,0.03437,-0.00336,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 1000, 'depth': 5, 'border_count': 64, 'bagging_temperature': 0.5}","[0.82681564, 0.77653631, 0.76536313, 0.86033520, 0.80446927]"
cb,1,"1, 2, 3, 4, 5, 9, 10",0.81006,0.80223,0.03011,-0.00783,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.04, 'l2_leaf_reg': 10, 'iterations': 600, 'depth': 6, 'border_count': 32, 'bagging_temperature': 0.5}","[0.81564246, 0.77094972, 0.78212291, 0.85474860, 0.78770950]"
